Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","나머지 칩 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
16.11.2025,18:7:35.643,104.673,174.348,164.593,4.639,0.000,250.0,250.0,398.735,101.737,12.657,354.507,226.034,140.162,85.872,138.461,20.407,1.540,18.867,18.864,0.000,2.500,1.250,19.0,
16.11.2025,18:7:36.632,116.908,178.767,169.235,4.480,0.000,250.0,250.0,347.656,79.652,12.826,270.290,174.088,107.945,66.143,106.640,20.039,1.533,18.506,18.506,0.000,1.125,1.250,19.0,
16.11.2025,18:7:37.638,111.470,175.351,165.885,4.490,0.000,250.0,250.0,298.886,95.219,13.493,183.723,121.418,75.289,46.129,74.379,130.701,54.522,76.179,176.362,0.000,1.125,1.750,19.0,
16.11.2025,18:7:38.644,119.627,180.846,171.394,4.441,0.000,250.0,250.0,301.440,200.885,14.459,300.688,194.048,120.327,73.721,118.865,410.338,140.252,270.086,366.068,0.000,0.500,0.000,30.0,
16.11.2025,18:7:39.645,110.111,173.463,163.984,4.475,0.000,250.0,250.0,294.906,102.181,15.156,354.242,227.392,140.995,86.397,139.296,20.392,1.698,18.694,17.545,0.000,1.500,0.250,30.0,
16.11.2025,18:7:40.642,112.830,185.575,176.089,4.464,0.000,250.0,250.0,296.255,89.756,14.723,306.909,197.883,122.702,75.181,121.229,20.153,1.523,18.630,18.629,0.000,1.125,1.000,30.0,
16.11.2025,18:7:41.632,112.830,169.303,159.824,4.453,0.000,250.0,250.0,296.388,57.611,13.330,180.209,119.142,73.875,45.267,72.977,25.467,5.094,20.373,20.373,0.000,1.500,0.500,30.0,
16.11.2025,18:7:42.639,120.986,180.057,170.495,4.528,0.000,250.0,250.0,302.069,81.538,12.435,278.494,179.004,111.004,68.000,109.663,19.425,1.492,17.933,17.933,0.000,0.500,1.000,30.0,
16.11.2025,18:7:43.636,115.549,180.026,170.209,4.644,0.000,250.0,250.0,211.500,33.570,12.279,95.371,66.771,41.401,25.370,40.899,18.321,1.351,16.969,16.969,0.000,1.500,0.000,30.0,
16.11.2025,18:7:44.642,116.908,186.253,176.434,4.654,0.000,250.0,250.0,200.356,150.576,12.864,298.355,191.427,118.702,72.725,117.277,342.484,99.244,243.240,9.441,0.000,0.500,1.000,30.0,
16.11.2025,18:7:45.645,111.470,177.167,167.474,4.596,0.000,250.0,250.0,337.501,200.915,13.235,438.869,278.908,172.938,105.970,170.853,278.254,124.655,153.598,271.869,0.000,2.250,2.750,30.0,
16.11.2025,18:7:46.635,116.908,171.482,162.035,4.472,0.000,250.0,250.0,406.771,149.853,13.307,190.120,125.345,77.727,47.618,76.780,297.305,133.676,163.629,373.022,0.000,2.500,2.750,30.0,
16.11.2025,18:7:47.641,120.986,179.437,169.954,4.479,0.000,250.0,250.0,296.367,216.122,13.605,327.247,209.818,130.106,79.712,128.538,431.217,136.480,294.737,409.754,0.000,0.000,1.750,30.0,
16.11.2025,18:7:48.646,110.111,166.768,157.232,4.489,0.000,250.0,250.0,294.268,101.656,13.744,354.175,226.555,140.485,86.070,138.784,19.620,1.602,18.018,17.509,0.000,0.500,0.000,30.0,
16.11.2025,18:7:49.641,122.346,170.177,160.731,4.482,0.000,250.0,250.0,287.536,186.068,13.184,353.170,225.624,139.902,85.722,138.213,442.839,134.700,308.139,19.182,0.000,1.000,0.125,30.0,
16.11.2025,18:7:50.632,112.830,174.861,165.359,4.494,0.000,250.0,250.0,289.946,101.009,12.621,351.007,223.922,138.856,85.066,137.178,21.742,1.638,20.104,17.958,0.000,1.625,2.750,30.0,
16.11.2025,18:7:51.636,116.908,199.331,189.802,4.493,0.000,250.0,250.0,289.010,91.466,12.539,314.957,201.604,125.015,76.589,123.504,21.411,1.691,19.720,17.628,0.000,0.500,1.375,30.0,
16.11.2025,18:7:52.638,115.549,169.366,159.785,4.567,0.000,250.0,250.0,293.752,48.768,12.751,113.252,77.937,48.331,29.606,47.745,23.335,6.449,16.886,111.391,0.000,1.625,2.375,30.0,
16.11.2025,18:7:53.645,110.111,164.974,155.151,4.671,0.000,250.0,250.0,201.068,48.954,13.299,153.981,103.099,63.933,39.166,63.167,18.036,1.339,16.697,16.826,0.000,0.000,0.000,30.0,
16.11.2025,18:7:54.635,12.235,155.170,145.456,4.599,0.000,250.0,250.0,229.602,23.269,13.237,63.558,47.634,29.537,18.097,29.181,10.769,0.862,9.907,9.908,0.000,0.000,2.625,30.0,
16.11.2025,18:7:55.632,21.750,27.051,18.816,3.733,0.000,250.0,250.0,118.461,16.414,12.374,40.348,32.701,20.277,12.424,20.032,9.044,0.730,8.314,7.896,0.000,0.000,0.000,30.0,
16.11.2025,18:7:56.635,17.672,29.864,21.923,3.471,0.000,250.0,250.0,56.236,15.871,11.996,39.997,32.249,19.996,12.253,19.751,7.766,0.695,7.071,6.932,0.000,0.000,0.000,30.0,
16.11.2025,18:7:57.639,14.953,19.319,11.641,3.255,0.000,250.0,250.0,50.980,14.762,11.947,36.715,30.179,18.718,11.461,18.497,7.000,0.688,6.312,6.098,0.000,0.000,0.000,30.0,
16.11.2025,18:7:58.644,17.672,21.083,13.399,3.256,0.000,250.0,250.0,48.837,14.309,12.196,34.980,29.260,18.151,11.109,17.930,6.718,0.680,6.038,6.030,0.000,0.000,0.000,30.0,
16.11.2025,18:7:59.644,21.750,31.982,23.749,3.715,0.000,250.0,250.0,47.653,14.751,12.379,36.501,30.309,18.793,11.516,18.572,6.724,0.712,6.012,5.995,0.000,0.000,0.000,30.0,
16.11.2025,18:8:0.644,16.313,30.416,20.817,3.595,0.000,250.0,250.0,46.238,13.005,8.459,33.863,26.251,16.271,9.980,16.075,6.605,0.669,5.936,5.936,0.002,0.000,0.000,30.0,
16.11.2025,18:8:1.641,16.313,23.640,13.747,3.336,0.000,250.0,250.0,36.598,12.387,8.969,30.988,24.778,15.370,9.408,15.186,6.639,0.726,5.913,5.894,0.001,0.000,0.000,30.0,
Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","나머지 칩 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
,,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,DDR5 DIMM [#1]: Micron CP32G64C40U5B.M8B1 (BANK 1/DIMMB2),DDR5 DIMM [#3]: Micron CP32G64C40U5B.M8B1 (BANK 0/DIMMA2),NUC126,
