Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]",
14.11.2025,11:12:51.960,82.923,117.922,109.247,3.947,250.0,250.0,338.384,177.988,12.991,348.894,222.793,138.155,84.638,136.491,256.745,72.400,184.345,322.425,0.000,0.000,2.500,20.0,0.000,
14.11.2025,11:12:52.965,88.361,113.193,104.461,3.973,250.0,250.0,342.521,141.856,12.517,330.992,211.493,131.144,80.349,129.563,252.484,70.571,181.913,17.534,0.001,0.000,1.000,20.0,0.000,
14.11.2025,11:12:53.962,29.907,133.853,125.144,4.046,250.0,250.0,301.960,81.983,11.965,210.797,136.937,84.920,52.017,83.894,108.606,25.898,82.708,22.090,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:54.970,112.830,49.377,41.295,3.431,250.0,250.0,170.302,207.504,12.550,310.216,198.745,123.230,75.515,121.746,177.833,48.678,129.155,877.366,0.000,0.000,1.500,20.0,1.125,
14.11.2025,11:12:55.965,43.501,115.176,106.508,3.949,250.0,250.0,257.781,144.605,13.210,330.701,211.750,131.296,80.454,129.715,265.689,76.517,189.172,17.545,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:56.973,36.704,118.999,110.341,3.944,250.0,250.0,344.261,127.395,13.343,323.167,207.173,128.461,78.712,126.904,189.389,53.784,135.605,17.416,0.000,0.000,0.000,20.0,2.500,
14.11.2025,11:12:57.965,101.955,114.898,106.225,3.927,250.0,250.0,343.645,148.526,12.775,333.266,213.064,132.119,80.945,130.516,236.716,67.351,169.365,109.143,0.000,0.000,1.375,20.0,0.125,
14.11.2025,11:12:58.973,28.547,117.189,108.536,3.933,250.0,250.0,346.856,142.307,12.263,313.301,200.500,124.333,76.167,122.835,234.349,65.391,168.958,104.978,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:59.978,95.158,121.637,113.028,3.953,250.0,250.0,340.803,88.416,12.125,231.575,149.946,92.975,56.971,91.851,116.028,27.789,88.239,16.661,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:13:0.971,17.672,100.005,91.641,3.640,250.0,250.0,280.277,31.554,12.147,90.033,63.371,39.300,24.071,38.823,16.453,1.229,15.224,14.894,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:13:1.965,84.283,38.264,30.501,3.253,250.0,250.0,110.169,131.363,12.384,294.355,189.124,117.263,71.861,115.849,192.725,55.307,137.418,127.344,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:13:2.970,59.813,122.752,114.024,3.987,250.0,250.0,323.015,133.699,13.473,326.871,209.468,129.891,79.577,128.323,215.787,60.202,155.585,17.817,0.000,0.000,0.750,20.0,0.250,
14.11.2025,11:13:3.964,103.314,110.834,102.192,3.943,250.0,250.0,340.169,147.232,14.183,332.429,213.471,132.369,81.102,130.777,253.170,72.825,180.345,61.647,0.000,0.000,0.000,20.0,1.625,
14.11.2025,11:13:4.961,108.752,112.553,103.807,3.996,250.0,250.0,345.908,144.830,14.927,335.762,215.975,133.922,82.053,132.306,222.108,62.050,160.058,89.143,0.000,0.000,0.000,20.0,0.500,
14.11.2025,11:13:5.970,107.392,128.783,120.143,3.957,250.0,250.0,348.765,185.365,14.037,316.565,203.565,126.227,77.338,124.707,235.105,65.558,169.547,521.001,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:13:6.964,104.673,104.220,95.767,3.739,250.0,250.0,288.451,162.344,12.944,327.708,209.821,130.113,79.708,128.544,208.861,58.633,150.229,316.878,0.000,0.000,0.875,20.0,1.125,
14.11.2025,11:13:7.973,13.594,143.228,134.494,3.990,250.0,250.0,262.589,62.575,11.923,208.281,135.349,83.925,51.424,82.923,17.749,1.323,16.426,16.426,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:13:8.967,27.188,19.755,12.332,3.027,250.0,250.0,123.479,19.371,11.959,44.157,34.810,21.584,13.226,21.316,15.946,1.182,14.764,14.764,0.000,0.000,0.000,20.0,0.000,
