Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","나머지 칩 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
16.11.2025,17:59:50.100,116.908,179.408,169.773,4.558,0.000,250.0,250.0,423.286,70.156,13.643,230.060,149.920,92.964,56.956,91.838,24.270,4.945,19.325,17.640,0.000,2.500,1.250,30.0,
16.11.2025,17:59:51.093,115.549,180.635,171.213,4.479,0.000,250.0,250.0,295.557,174.098,13.091,242.643,157.452,97.631,59.821,96.457,379.905,160.350,219.555,314.072,0.000,0.000,2.750,30.0,
16.11.2025,17:59:52.099,114.189,176.591,167.144,4.453,0.000,250.0,250.0,294.325,141.001,12.570,350.779,223.734,138.736,84.998,137.058,221.549,55.313,166.236,19.042,0.000,1.125,0.000,30.0,
16.11.2025,17:59:53.088,115.549,184.268,174.792,4.467,0.000,250.0,250.0,289.985,96.321,12.587,333.257,212.933,132.034,80.899,130.441,21.605,1.596,20.009,17.852,0.000,2.625,0.875,30.0,
16.11.2025,17:59:54.096,111.470,170.858,161.354,4.468,0.001,250.0,250.0,306.828,81.688,13.055,161.860,107.730,66.797,40.933,65.996,56.057,18.419,37.638,248.391,0.000,1.625,2.500,30.0,
16.11.2025,17:59:55.098,115.549,184.025,174.606,4.433,0.000,250.0,250.0,295.519,165.882,13.724,274.989,177.757,110.222,67.535,108.903,395.737,146.913,248.824,114.213,0.000,1.125,1.125,30.0,
16.11.2025,17:59:56.097,107.392,181.856,172.272,4.519,0.000,250.0,250.0,273.078,74.844,13.362,134.759,91.436,56.703,34.733,56.021,96.047,37.616,58.432,169.329,0.000,1.125,2.500,17.0,
16.11.2025,17:59:57.086,115.549,179.360,169.527,4.678,0.000,250.0,250.0,221.757,81.356,12.871,142.469,95.893,59.465,36.428,58.746,115.243,44.322,70.921,177.199,0.000,0.125,1.625,17.0,
16.11.2025,17:59:58.087,110.111,179.433,169.576,4.686,0.000,250.0,250.0,225.721,279.829,12.587,490.205,310.482,192.520,117.962,190.207,407.056,145.106,261.950,670.214,0.000,2.375,1.250,17.0,
16.11.2025,17:59:59.095,119.627,177.486,167.813,4.613,0.000,250.0,250.0,454.619,165.810,12.517,296.222,190.061,117.858,72.203,116.432,416.719,142.351,274.368,19.368,0.000,2.500,1.250,17.0,
16.11.2025,18:0:0.100,111.470,172.115,162.557,4.506,0.000,250.0,250.0,293.742,112.687,12.783,353.680,225.645,139.924,85.721,138.235,76.097,15.598,60.499,18.688,0.000,0.500,1.250,17.0,
16.11.2025,18:0:1.092,115.549,174.112,164.587,4.539,0.000,250.0,250.0,287.471,100.576,13.031,349.174,223.089,138.339,84.750,136.672,21.221,1.566,19.655,18.264,0.000,0.250,2.375,17.0,
16.11.2025,18:0:2.093,114.189,173.575,164.096,4.502,0.001,250.0,250.0,284.768,93.403,13.970,320.455,205.860,127.645,78.215,126.110,21.997,1.624,20.373,17.781,0.000,2.500,1.000,17.0,
16.11.2025,18:0:3.088,115.549,180.036,170.432,4.555,0.000,250.0,250.0,298.471,67.695,14.684,222.373,145.777,90.400,55.377,89.311,20.788,2.136,18.652,17.451,0.000,0.250,0.875,17.0,
16.11.2025,18:0:4.085,116.908,163.941,154.405,4.520,0.000,250.0,250.0,297.730,146.619,15.244,217.383,143.291,88.851,54.440,87.772,374.712,171.237,203.475,109.790,0.000,1.000,1.000,17.0,
16.11.2025,18:0:5.087,106.033,176.341,166.861,4.491,0.000,250.0,250.0,296.524,136.114,14.039,226.143,147.823,91.659,56.164,90.557,277.423,126.309,151.114,179.906,0.000,0.625,0.000,17.0,
16.11.2025,18:0:6.090,111.470,173.885,164.337,4.526,0.000,250.0,250.0,288.429,33.685,12.711,95.487,67.103,41.615,25.488,41.113,18.226,1.341,16.885,16.885,0.000,0.000,1.000,17.0,
16.11.2025,18:0:7.088,118.267,175.730,165.871,4.694,0.000,250.0,250.0,199.867,65.196,12.174,215.373,140.003,86.818,53.185,85.764,20.041,1.482,18.559,18.559,0.000,1.250,0.000,17.0,
16.11.2025,18:0:8.089,122.346,185.616,175.774,4.707,0.001,250.0,250.0,222.829,158.841,12.762,403.567,256.726,159.192,97.534,157.262,242.407,111.083,131.324,16.556,0.000,2.250,1.750,17.0,
16.11.2025,18:0:9.096,115.549,176.150,166.407,4.650,0.000,250.0,250.0,431.706,165.923,13.155,423.655,269.351,167.011,102.340,164.999,198.006,86.714,111.292,122.703,0.000,1.625,2.500,17.0,
16.11.2025,18:0:10.085,114.189,176.137,166.639,4.501,0.000,250.0,250.0,337.598,185.463,13.457,354.454,226.571,140.486,86.085,138.796,438.334,125.244,313.090,18.111,0.000,0.000,1.875,17.0,
16.11.2025,18:0:11.096,114.189,183.634,174.077,4.503,0.000,250.0,250.0,301.227,100.684,13.604,351.116,224.595,139.274,85.321,137.596,18.915,1.406,17.509,17.509,0.000,0.375,0.000,17.0,
16.11.2025,18:0:12.092,114.189,177.563,168.135,4.470,0.000,250.0,250.0,295.614,84.211,13.675,286.641,184.746,114.555,70.191,113.165,20.211,1.500,18.711,18.711,0.000,0.375,1.125,17.0,
16.11.2025,18:0:13.090,120.986,176.071,166.514,4.533,0.000,250.0,250.0,294.579,83.250,13.301,176.414,116.833,72.450,44.383,71.576,42.977,14.468,28.509,251.586,0.000,0.000,0.000,17.0,
16.11.2025,18:0:14.088,122.346,171.910,162.367,4.537,0.000,250.0,250.0,296.045,211.337,12.905,337.165,215.578,133.677,81.901,132.059,436.144,140.137,296.007,327.797,0.000,0.375,1.625,17.0,
16.11.2025,18:0:15.095,114.189,188.489,178.964,4.510,0.000,250.0,250.0,297.671,100.175,12.402,350.228,223.344,138.491,84.853,136.812,19.009,1.405,17.605,17.605,0.000,2.125,0.500,17.0,
16.11.2025,18:0:16.086,116.908,168.493,158.970,4.513,0.000,250.0,250.0,299.808,33.809,12.497,95.672,67.087,41.608,25.479,41.105,18.671,1.374,17.297,17.297,0.000,1.375,2.375,17.0,
16.11.2025,18:0:17.091,119.627,176.503,166.718,4.663,0.000,250.0,250.0,198.564,33.876,12.976,95.836,67.494,41.847,25.647,41.344,18.326,1.357,16.969,16.969,0.000,2.125,0.500,17.0,
16.11.2025,18:0:18.091,110.111,173.812,163.741,4.780,0.000,250.0,250.0,202.501,155.204,13.789,301.564,194.002,120.302,73.700,118.852,360.097,104.354,255.743,9.639,0.000,1.500,2.375,17.0,
16.11.2025,18:0:19.089,8.156,74.317,65.811,3.781,0.000,250.0,250.0,121.754,16.683,12.867,41.005,33.420,20.723,12.697,20.466,8.861,0.755,8.106,7.934,0.000,0.000,0.000,17.0,
16.11.2025,18:0:20.087,4.078,10.237,2.837,3.000,0.000,250.0,250.0,53.478,15.308,12.207,37.776,31.005,19.228,11.777,18.995,7.682,0.698,6.984,6.734,0.000,0.000,0.000,17.0,
16.11.2025,18:0:21.092,2.719,10.268,2.868,3.004,0.000,250.0,250.0,50.128,14.603,11.858,36.183,29.791,18.480,11.311,18.260,7.018,0.689,6.329,6.114,0.000,0.000,0.000,17.0,
16.11.2025,18:0:22.094,2.719,10.075,2.666,3.050,0.000,250.0,250.0,48.150,14.163,12.009,34.569,28.890,17.912,10.978,17.704,6.757,0.685,6.072,6.055,0.000,0.000,0.000,17.0,
16.11.2025,18:0:23.088,2.719,10.752,3.310,3.025,0.000,250.0,250.0,47.374,14.584,12.299,35.953,29.928,18.560,11.368,18.339,6.696,0.684,6.012,6.004,0.000,0.000,0.000,17.0,
16.11.2025,18:0:24.086,21.750,10.924,3.177,2.983,0.000,250.0,250.0,47.127,7.580,6.876,14.702,13.386,8.306,5.080,8.208,6.650,0.680,5.970,5.945,0.002,0.000,0.000,17.0,
16.11.2025,18:0:25.100,8.156,12.825,3.271,3.036,0.000,250.0,250.0,32.718,7.664,7.772,14.192,13.635,8.456,5.179,8.346,6.583,0.673,5.910,5.894,0.000,0.000,0.000,17.0,
16.11.2025,18:0:26.101,21.750,13.484,4.115,3.001,0.000,250.0,250.0,24.445,7.598,8.440,13.328,13.500,8.375,5.125,8.277,6.544,0.667,5.877,5.851,0.000,0.000,0.000,17.0,
16.11.2025,18:0:27.090,14.953,15.642,6.390,3.028,0.000,250.0,250.0,22.757,7.471,8.197,13.144,13.247,8.206,5.041,8.107,6.478,0.660,5.818,5.809,0.000,0.000,0.000,17.0,
16.11.2025,18:0:28.089,20.391,22.614,12.915,3.469,0.000,250.0,250.0,23.295,7.354,7.112,13.797,12.968,8.048,4.920,7.950,6.469,0.660,5.809,5.809,0.000,0.000,0.000,17.0,
16.11.2025,18:0:29.089,32.625,27.939,18.268,3.479,0.000,250.0,250.0,21.627,9.179,6.013,21.835,17.272,10.705,6.567,10.582,6.533,0.783,5.750,5.750,0.000,0.000,0.000,17.0,
16.11.2025,18:0:30.092,27.188,30.071,20.274,3.579,0.000,250.0,250.0,24.776,6.945,5.767,13.700,12.080,7.489,4.591,7.403,6.356,0.650,5.706,5.706,0.000,0.000,0.000,17.0,
16.11.2025,18:0:31.099,4.078,13.814,4.542,3.080,0.000,250.0,250.0,19.960,6.694,6.024,12.521,11.510,7.129,4.381,7.043,6.327,0.646,5.681,5.681,0.000,0.000,0.000,17.0,
16.11.2025,18:0:32.098,24.469,14.192,4.862,3.139,0.000,250.0,250.0,21.275,6.708,6.463,12.176,11.570,7.165,4.405,7.079,6.289,0.641,5.648,5.648,0.005,0.000,0.000,17.0,
16.11.2025,18:0:33.099,38.063,16.993,7.623,3.199,0.000,250.0,250.0,20.619,7.497,6.940,14.730,13.444,8.329,5.115,8.231,6.286,0.671,5.615,5.614,0.000,0.000,0.000,17.0,
16.11.2025,18:0:34.089,20.391,31.413,21.607,3.520,0.000,250.0,250.0,20.700,6.880,7.064,12.324,12.027,7.461,4.566,7.375,6.207,0.636,5.571,5.571,0.000,0.000,0.000,17.0,
16.11.2025,18:0:35.088,33.985,35.537,25.533,3.742,0.000,250.0,250.0,20.558,6.990,7.101,12.731,12.313,7.636,4.677,7.538,6.177,0.631,5.546,5.546,0.000,0.000,0.000,17.0,
16.11.2025,18:0:36.086,12.235,36.893,26.846,3.722,0.000,250.0,250.0,22.360,6.855,6.748,12.600,12.005,7.439,4.566,7.353,6.157,0.629,5.528,5.528,0.000,0.000,0.000,17.0,
16.11.2025,18:0:37.094,16.313,19.418,9.748,3.352,0.000,250.0,250.0,22.836,6.976,6.136,13.706,12.318,7.639,4.679,7.541,6.121,0.627,5.494,5.494,0.000,0.000,0.000,17.0,
16.11.2025,18:0:38.096,13.594,16.448,7.131,3.128,0.000,250.0,250.0,20.733,6.461,5.660,12.245,11.119,6.892,4.227,6.806,6.094,0.624,5.470,5.470,0.001,0.000,0.000,17.0,
Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","나머지 칩 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
,,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,DDR5 DIMM [#1]: Micron CP32G64C40U5B.M8B1 (BANK 1/DIMMB2),DDR5 DIMM [#3]: Micron CP32G64C40U5B.M8B1 (BANK 0/DIMMA2),NUC126,
