Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
17.11.2025,8:52:4.248,116.908,148.651,139.302,4.387,250.0,250.0,163.369,165.916,12.320,407.903,259.557,160.950,98.607,159.006,145.007,62.547,82.460,270.806,0.000,0.000,1.125,1.750,9.0,
17.11.2025,8:52:5.270,114.189,180.772,171.604,4.357,250.0,250.0,452.945,177.523,12.632,396.252,252.476,156.559,95.917,154.674,345.301,91.011,254.290,16.118,0.000,0.000,1.500,2.375,9.0,
17.11.2025,8:52:6.258,115.549,176.003,166.528,4.510,250.0,250.0,333.501,99.011,13.120,348.535,223.209,138.411,84.798,136.745,15.501,1.205,14.296,14.293,0.000,0.000,2.250,1.125,9.0,
17.11.2025,8:52:7.266,122.346,175.473,165.853,4.577,250.0,250.0,288.183,142.005,13.130,343.972,220.450,136.697,83.753,135.043,236.221,59.977,176.244,14.564,0.000,0.000,0.000,1.625,9.0,
17.11.2025,8:52:8.266,115.549,168.746,159.263,4.547,250.0,250.0,281.702,123.914,12.579,348.611,222.921,138.234,84.687,136.567,140.518,37.107,103.411,14.505,0.000,0.000,1.875,2.375,9.0,
17.11.2025,8:52:9.259,114.189,163.908,154.536,4.440,250.0,250.0,280.316,104.225,12.137,348.363,222.470,137.955,84.515,136.288,43.028,5.758,37.270,14.470,0.000,0.000,0.000,2.500,9.0,
17.11.2025,8:52:10.269,112.830,178.286,169.083,4.356,250.0,250.0,288.323,100.904,12.173,349.102,222.956,138.244,84.712,136.577,25.433,2.492,22.941,14.410,0.000,0.000,1.000,1.250,9.0,
17.11.2025,8:52:11.262,120.986,192.333,183.080,4.372,250.0,250.0,212.842,207.602,12.317,239.798,155.541,96.449,59.092,95.286,373.556,154.522,219.034,670.427,0.000,0.000,0.500,2.000,9.0,
17.11.2025,8:52:12.259,110.111,162.818,153.516,4.385,250.0,250.0,195.772,34.814,12.356,103.163,71.273,44.195,27.078,43.660,15.898,1.279,14.619,14.619,0.000,0.000,0.000,2.625,9.0,
17.11.2025,8:52:13.274,115.549,173.652,164.107,4.575,250.0,250.0,133.527,17.794,13.242,45.504,36.445,22.599,13.846,22.318,8.199,0.607,7.592,7.592,0.000,0.000,0.750,0.000,9.0,
