Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
17.11.2025,19:40:11.142,17.672,28.948,19.511,3.201,250.0,250.0,30.818,8.063,3.417,22.868,16.297,10.104,6.193,9.981,4.066,0.423,3.643,3.634,0.000,0.000,0.000,0.000,
17.11.2025,19:40:12.135,23.110,26.640,17.214,3.153,250.0,250.0,32.581,4.600,3.356,9.691,8.102,5.021,3.081,4.960,4.084,0.424,3.660,3.626,0.000,0.000,0.000,0.000,
17.11.2025,19:40:13.140,17.672,26.951,17.510,3.217,250.0,250.0,31.820,7.880,4.188,21.391,15.873,9.838,6.035,9.715,4.063,0.429,3.634,3.634,0.000,0.000,0.250,0.000,
17.11.2025,19:40:14.142,21.750,27.138,17.841,3.148,250.0,250.0,33.842,6.265,3.736,15.653,12.023,7.459,4.564,7.373,4.104,0.470,3.634,3.634,0.000,0.000,0.000,0.000,
17.11.2025,19:40:15.136,17.672,27.648,18.278,3.158,250.0,250.0,34.160,7.417,3.870,19.934,14.772,9.153,5.619,9.042,4.072,0.438,3.634,3.634,0.000,0.000,0.000,0.000,
17.11.2025,19:40:16.142,17.672,28.830,19.410,3.177,250.0,250.0,33.319,4.754,3.075,10.515,8.436,5.231,3.205,5.169,4.137,0.494,3.643,3.634,0.000,0.000,0.000,0.000,
17.11.2025,19:40:17.138,17.672,28.830,19.410,3.177,250.0,250.0,31.632,11.536,3.710,19.379,14.329,8.882,5.447,8.771,4.071,0.437,3.634,46.696,0.000,0.000,0.000,0.000,
17.11.2025,19:40:18.143,27.188,28.343,18.991,3.159,250.0,250.0,31.720,12.040,4.003,35.288,24.361,15.105,9.256,14.921,6.893,1.262,5.631,3.677,0.000,0.000,0.000,0.000,
17.11.2025,19:40:19.136,23.110,28.173,18.804,3.141,250.0,250.0,32.107,12.629,4.284,39.148,26.916,16.694,10.222,16.497,4.437,0.695,3.742,3.660,0.000,0.000,0.000,0.000,
17.11.2025,19:40:20.144,23.110,27.725,18.383,3.137,250.0,250.0,33.359,11.339,4.015,34.725,24.021,14.898,9.123,14.715,4.117,0.440,3.677,3.660,0.000,0.000,0.000,0.000,
17.11.2025,19:40:21.137,19.032,26.759,17.425,3.139,250.0,250.0,30.889,10.443,3.269,13.457,10.378,6.428,3.950,6.355,6.851,0.927,5.924,46.890,0.000,0.000,0.000,0.000,
17.11.2025,19:40:22.143,23.110,26.993,17.628,3.140,250.0,250.0,31.676,18.302,4.101,33.617,23.377,14.502,8.875,14.331,40.272,6.542,33.730,3.669,0.000,0.000,0.000,0.000,
17.11.2025,19:40:23.146,23.110,28.275,18.856,3.205,250.0,250.0,31.017,19.823,4.259,37.406,25.831,16.023,9.808,15.827,42.702,7.014,35.688,3.677,0.000,0.000,0.000,0.000,
17.11.2025,19:40:24.145,17.672,29.211,19.789,3.180,250.0,250.0,34.421,11.905,4.089,36.835,25.372,15.733,9.639,15.549,4.089,0.438,3.651,3.651,0.000,0.000,0.000,0.000,
17.11.2025,19:40:25.143,21.750,27.682,18.392,3.133,250.0,250.0,34.288,12.102,4.185,37.467,25.824,16.007,9.817,15.811,4.117,0.440,3.677,3.677,0.000,0.000,0.000,0.000,
17.11.2025,19:40:26.134,17.672,25.822,16.425,3.142,250.0,250.0,35.844,12.017,4.185,37.187,25.638,15.895,9.743,15.711,4.081,0.430,3.651,3.651,0.000,0.000,0.000,0.000,
17.11.2025,19:40:27.143,17.672,28.353,19.039,3.130,250.0,250.0,32.272,7.064,3.563,18.854,13.912,8.624,5.288,8.514,4.103,0.426,3.677,3.677,0.000,0.000,0.000,0.000,
17.11.2025,19:40:28.135,17.672,28.166,18.815,3.133,250.0,250.0,32.074,7.310,3.883,19.419,14.446,8.964,5.482,8.854,4.182,0.496,3.686,3.686,0.000,0.000,0.000,0.000,
17.11.2025,19:40:29.142,17.672,28.721,19.426,3.118,250.0,250.0,34.290,21.012,3.576,21.873,15.789,9.790,5.999,9.668,14.927,2.239,12.688,113.571,0.000,0.000,0.000,0.000,
17.11.2025,19:40:30.132,23.110,28.291,18.946,3.143,250.0,250.0,32.180,18.397,3.845,33.318,23.040,14.285,8.755,14.114,41.472,6.959,34.513,3.669,0.000,0.000,0.000,0.000,
