Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
20.11.2025,10:2:41.115,69.329,106.001,92.858,5.472,250.0,250.0,18.835,6.013,3.259,15.414,11.579,7.188,4.391,7.102,3.867,0.402,3.465,3.465,0.000,0.000,2.875,2.875,
20.11.2025,10:2:42.103,67.970,113.823,100.689,5.471,250.0,250.0,25.712,7.383,3.896,20.000,14.832,9.189,5.643,9.079,3.865,0.408,3.457,3.457,0.000,0.000,2.875,2.875,
20.11.2025,10:2:43.109,65.251,113.735,100.502,5.478,250.0,250.0,27.864,5.826,3.689,14.286,11.150,6.918,4.232,6.832,3.851,0.403,3.448,3.448,0.000,0.000,2.750,3.000,
20.11.2025,10:2:44.103,62.532,105.990,92.816,5.488,250.0,250.0,27.591,4.455,3.333,9.405,7.897,4.905,2.992,4.843,3.859,0.402,3.457,3.457,0.000,0.000,2.875,3.125,
20.11.2025,10:2:45.110,63.892,99.383,86.258,5.495,250.0,250.0,24.177,7.082,3.504,19.154,14.056,8.721,5.335,8.610,3.998,0.501,3.497,3.448,0.000,0.000,2.875,3.000,
20.11.2025,10:2:46.113,70.689,104.444,91.202,5.483,250.0,250.0,16.323,3.994,2.905,8.093,6.824,4.235,2.589,4.186,3.839,0.399,3.440,3.431,0.000,0.000,2.875,3.000,
20.11.2025,10:2:47.117,69.329,100.349,87.200,5.467,250.0,250.0,14.653,5.298,3.198,12.704,9.863,6.122,3.741,6.048,3.934,0.489,3.445,3.440,0.000,0.000,2.875,2.875,
20.11.2025,10:2:48.124,58.454,113.199,100.044,5.467,250.0,250.0,20.321,3.941,3.235,7.554,6.699,4.147,2.552,4.098,3.840,0.400,3.440,3.440,0.000,0.000,2.750,3.125,
20.11.2025,10:2:49.126,65.251,119.827,106.665,5.491,250.0,250.0,18.407,9.334,4.323,27.013,19.441,12.057,7.384,11.910,3.881,0.430,3.451,3.448,0.000,0.000,2.875,3.000,
20.11.2025,10:2:50.130,69.329,110.988,97.780,5.462,250.0,250.0,22.693,7.882,4.116,21.703,16.019,9.935,6.084,9.813,3.846,0.398,3.448,3.457,0.000,0.000,2.875,3.000,
20.11.2025,10:2:51.120,77.486,104.283,91.208,5.476,250.0,250.0,15.925,5.584,3.246,13.819,10.587,6.563,4.024,6.489,3.830,0.399,3.431,3.448,0.000,0.000,2.750,2.875,
20.11.2025,10:2:52.123,63.892,110.193,96.990,5.469,250.0,250.0,20.102,4.030,3.162,7.971,6.908,4.282,2.626,4.233,3.839,0.399,3.440,3.440,0.000,0.000,2.875,3.000,
20.11.2025,10:2:53.117,70.689,98.182,85.035,5.462,250.0,250.0,20.409,8.112,4.068,22.625,16.560,10.267,6.293,10.144,3.855,0.398,3.457,3.457,0.000,0.000,2.875,3.125,
20.11.2025,10:2:54.121,66.610,99.905,86.802,5.468,250.0,250.0,23.404,10.608,4.323,31.833,22.430,13.907,8.523,13.735,3.935,0.461,3.474,3.457,0.000,0.000,2.875,2.875,
20.11.2025,10:2:55.120,73.407,105.285,92.135,5.463,250.0,250.0,23.817,4.065,2.941,8.302,6.987,4.335,2.652,4.274,3.859,0.402,3.457,3.440,0.000,0.000,2.625,3.125,
20.11.2025,10:2:56.120,25.829,108.866,95.718,5.481,250.0,250.0,12.479,3.921,2.952,7.762,6.652,4.124,2.528,4.075,3.839,0.399,3.440,3.440,0.000,0.000,2.500,2.250,
20.11.2025,10:2:57.127,74.767,85.145,72.148,5.328,250.0,250.0,11.230,9.072,3.674,26.560,18.745,11.622,7.123,11.488,4.027,0.529,3.498,3.457,0.000,0.000,2.875,3.125,
20.11.2025,10:2:58.128,63.892,80.799,68.689,4.916,250.0,250.0,22.718,3.974,3.101,7.799,6.763,4.198,2.565,4.149,3.860,0.403,3.457,3.448,0.001,0.000,2.750,3.000,
20.11.2025,10:2:59.122,63.892,109.701,96.617,5.481,250.0,250.0,12.483,4.386,3.284,9.209,7.750,4.807,2.943,4.745,3.839,0.399,3.440,3.440,0.000,0.000,2.875,2.875,
20.11.2025,10:3:0.126,62.532,107.836,94.673,5.462,250.0,250.0,15.488,6.782,3.786,17.829,13.415,8.321,5.094,8.223,3.854,0.414,3.440,3.440,0.000,0.000,2.750,3.000,
20.11.2025,10:3:1.119,65.251,104.572,91.392,5.470,250.0,250.0,25.096,9.121,4.313,26.205,18.930,11.741,7.189,11.606,3.880,0.415,3.465,3.465,0.000,0.000,2.875,2.875,
20.11.2025,10:3:2.131,66.610,110.194,97.107,5.466,250.0,250.0,23.934,8.277,4.104,23.225,16.948,10.510,6.438,10.387,3.856,0.408,3.448,3.448,0.000,0.000,2.875,3.000,
20.11.2025,10:3:3.133,66.610,106.602,93.425,5.460,250.0,250.0,15.447,5.044,3.223,11.760,9.303,5.768,3.535,5.694,3.853,0.405,3.448,3.448,0.000,0.000,2.875,3.125,
20.11.2025,10:3:4.139,62.532,97.955,84.737,5.481,250.0,250.0,12.406,4.441,3.236,9.467,7.879,4.884,2.995,4.835,3.839,0.399,3.440,3.440,0.000,0.000,2.875,2.875,
20.11.2025,10:3:5.144,58.454,115.390,102.257,5.462,250.0,250.0,11.858,4.425,3.101,9.540,7.840,4.859,2.981,4.810,3.839,0.399,3.440,3.440,0.000,0.000,2.875,3.000,
20.11.2025,10:3:6.139,58.454,102.592,89.430,5.473,250.0,250.0,11.896,4.447,3.150,9.565,7.888,4.895,2.993,4.834,3.847,0.399,3.448,3.448,0.000,0.000,2.875,2.875,
20.11.2025,10:3:7.148,65.251,112.104,98.965,5.482,250.0,250.0,11.767,4.277,3.039,9.037,7.495,4.649,2.846,4.587,3.839,0.399,3.440,3.440,0.001,0.000,2.875,2.875,
20.11.2025,10:3:8.139,62.532,103.933,90.756,5.472,250.0,250.0,11.696,4.463,2.990,9.786,7.927,4.921,3.006,4.859,3.847,0.399,3.448,3.448,0.000,0.000,2.875,2.875,
20.11.2025,10:3:9.147,66.610,102.745,89.584,5.473,250.0,250.0,11.898,4.654,3.186,10.312,8.383,5.192,3.191,5.130,3.850,0.402,3.448,3.448,0.000,0.000,2.875,2.875,
20.11.2025,10:3:10.137,62.532,111.862,98.666,5.465,250.0,250.0,12.813,4.434,3.064,9.614,7.871,4.887,2.984,4.825,3.830,0.399,3.431,3.431,0.000,0.000,2.875,2.875,
20.11.2025,10:3:11.144,59.813,105.242,92.060,5.482,250.0,250.0,11.586,4.875,3.088,11.257,8.904,5.519,3.385,5.446,3.857,0.417,3.440,3.440,0.000,0.000,2.875,3.000,
20.11.2025,10:3:12.135,62.532,110.718,97.589,5.481,250.0,250.0,11.696,4.323,3.162,9.086,7.600,4.714,2.886,4.665,3.839,0.399,3.440,3.440,0.000,0.000,2.750,2.875,
20.11.2025,10:3:13.138,69.329,105.509,92.379,5.452,250.0,250.0,12.011,4.433,3.370,9.270,7.843,4.861,2.982,4.812,3.876,0.445,3.431,3.440,0.000,0.000,2.875,3.000,
20.11.2025,10:3:14.142,65.251,107.214,94.049,5.466,250.0,250.0,11.398,4.113,3.383,8.056,7.106,4.406,2.700,4.344,3.847,0.399,3.448,3.440,0.000,0.000,2.875,3.000,
20.11.2025,10:3:15.145,40.782,107.680,94.473,5.478,250.0,250.0,12.148,4.006,3.162,7.872,6.852,4.249,2.603,4.200,3.839,0.399,3.440,3.440,0.000,0.000,2.125,1.625,
20.11.2025,10:3:16.134,62.532,80.050,67.511,5.109,250.0,250.0,12.588,3.980,2.990,7.946,6.790,4.212,2.578,4.163,3.839,0.399,3.440,3.440,0.000,0.000,2.875,3.000,
20.11.2025,10:3:17.142,61.173,102.913,90.541,5.043,250.0,250.0,12.080,4.147,3.039,8.535,7.182,4.456,2.726,4.407,3.839,0.399,3.440,3.448,0.002,0.000,2.875,3.000,
20.11.2025,10:3:18.135,65.251,105.102,91.912,5.467,250.0,250.0,12.205,4.158,3.149,8.473,7.220,4.482,2.738,4.420,3.830,0.399,3.431,3.440,0.000,0.000,2.875,3.000,
20.11.2025,10:3:19.145,62.532,107.039,93.877,5.475,250.0,250.0,11.660,3.904,3.198,7.455,6.617,4.101,2.516,4.052,3.830,0.399,3.431,3.440,0.000,0.000,2.875,2.875,
20.11.2025,10:3:20.133,59.813,99.106,85.988,5.496,250.0,250.0,11.420,4.795,3.248,10.804,8.722,5.410,3.312,5.336,3.839,0.399,3.440,3.440,0.000,0.000,2.875,3.125,
20.11.2025,10:3:21.138,65.251,106.652,93.453,5.473,250.0,250.0,12.245,4.429,3.199,9.417,7.830,4.860,2.970,4.798,3.885,0.445,3.440,3.448,0.000,0.000,2.875,3.125,
20.11.2025,10:3:22.146,69.329,104.161,90.991,5.480,250.0,250.0,12.101,3.932,3.187,7.566,6.684,4.141,2.543,4.092,3.839,0.399,3.440,3.431,0.000,0.000,2.875,3.000,
